iter	Logloss
1513	0.3370421516
1514	0.3370304285
1515	0.3370159248
1516	0.3369941891
1517	0.3369802767
1518	0.3369499918
1519	0.3369224915
1520	0.3369127155
1521	0.3368954211
1522	0.3368813268
1523	0.3368645923
1524	0.3368546315
1525	0.3368310826
1526	0.3368177142
1527	0.3368081826
1528	0.3367937296
1529	0.3367814183
1530	0.3367617007
1531	0.3367420119
1532	0.336732177
1533	0.3367192281
1534	0.336701103
1535	0.336691941
1536	0.3366840866
1537	0.3366638634
1538	0.336649694
1539	0.3366401857
1540	0.3366360891
1541	0.3366214012
1542	0.3366078603
1543	0.3365922374
1544	0.3365711164
1545	0.3365524122
1546	0.336546763
1547	0.3365356312
1548	0.336526638
1549	0.3365194658
1550	0.3365085798
1551	0.3364997154
1552	0.3364883016
1553	0.3364729268
1554	0.336455489
1555	0.336442512
1556	0.3364133007
1557	0.3364017155
1558	0.3363868343
1559	0.3363728929
1560	0.3363606022
1561	0.3363455511
1562	0.3363324163
1563	0.3363258422
1564	0.3363137362
1565	0.3363011945
1566	0.3362868709
1567	0.3362784663
1568	0.3362640496
1569	0.3362525642
1570	0.3362404808
1571	0.3362226462
1572	0.3362077337
1573	0.3361956763
1574	0.3361839725
1575	0.3361779333
1576	0.3361643623
1577	0.3361449231
1578	0.3361394971
1579	0.3361298221
1580	0.3361092359
1581	0.3360926574
1582	0.3360827797
1583	0.3360691331
1584	0.3360585322
1585	0.3360489367
1586	0.3360400147
1587	0.3360189966
1588	0.3360062269
1589	0.3359969877
1590	0.3359909131
1591	0.3359804972
1592	0.3359656429
1593	0.3359654425
1594	0.33595779
1595	0.3359566684
1596	0.3359474936
1597	0.335943261
1598	0.3359372456
1599	0.3359039816
1600	0.335890771
1601	0.3358843748
1602	0.3358842342
1603	0.3358726228
1604	0.3358658543
1605	0.3358522643
1606	0.3358366342
1607	0.3358212911
1608	0.3357995463
1609	0.3357917742
1610	0.3357762812
1611	0.3357696702
1612	0.3357589176
1613	0.3357518045
1614	0.3357365798
1615	0.3357210935
1616	0.3357150209
1617	0.3357066062
1618	0.3356994849
1619	0.3356848419
1620	0.3356679067
1621	0.3356629386
1622	0.3356468232
1623	0.3356375043
1624	0.3356214311
1625	0.3356042727
1626	0.3355852966
1627	0.3355719348
1628	0.3355659337
1629	0.3355523837
1630	0.3355401171
1631	0.3355232738
1632	0.3355141205
1633	0.3355041076
1634	0.3354942538
1635	0.335480385
1636	0.3354618244
1637	0.3353927543
1638	0.335380523
1639	0.3353648271
1640	0.3353519629
1641	0.3353350736
1642	0.3353232349
1643	0.3353075569
1644	0.3352878583
1645	0.3352751896
1646	0.335258337
1647	0.3352494992
1648	0.3352467119
1649	0.3352350657
1650	0.3352163064
1651	0.3352047748
1652	0.3351909937
1653	0.3351112408
1654	0.3351017568
1655	0.33508749
1656	0.3350794067
1657	0.3350592481
1658	0.3350431301
1659	0.3350311321
1660	0.3350120164
1661	0.3350008055
1662	0.3349860647
1663	0.3349784397
1664	0.3349721289
1665	0.3349621889
1666	0.3349517222
1667	0.3349435797
1668	0.3349256684
1669	0.3349035838
1670	0.3348855006
1671	0.3348742478
1672	0.3348684387
1673	0.334848318
1674	0.3348298208
1675	0.3348255316
1676	0.3348196467
1677	0.3348023847
1678	0.3347720865
1679	0.3347591486
1680	0.3347508595
1681	0.3347281195
1682	0.3347221123
1683	0.3347021956
1684	0.3346920021
1685	0.3346741187
1686	0.3346515475
1687	0.3346422045
1688	0.3346327667
1689	0.3346241228
1690	0.3346014226
1691	0.3345633426
1692	0.3345546075
1693	0.3345402503
1694	0.3345309604
1695	0.3345130441
1696	0.3345092362
1697	0.3345023589
1698	0.334488413
1699	0.3344761389
1700	0.3344694824
1701	0.334454926
1702	0.3344384807
1703	0.3344238726
1704	0.3344142621
1705	0.3344047679
1706	0.3343874151
1707	0.3343728158
1708	0.3343584294
1709	0.3343384787
1710	0.3343221302
1711	0.3343122747
1712	0.3343070613
1713	0.3342587202
1714	0.3342493542
1715	0.3342361059
1716	0.3342249168
1717	0.3342150169
1718	0.3342018367
1719	0.334193331
1720	0.3341781222
1721	0.3341628522
1722	0.3341478182
1723	0.3341341856
1724	0.334118911
1725	0.3341129974
1726	0.3340998595
1727	0.3340872822
1728	0.3340756722
1729	0.3340700758
1730	0.3340504932
1731	0.3340400114
1732	0.3340230932
1733	0.334003534
1734	0.3339917884
1735	0.3339915135
1736	0.333984539
1737	0.333972521
1738	0.3339630498
1739	0.3339440061
1740	0.3339334388
1741	0.3339201184
1742	0.3339015153
1743	0.3338922342
1744	0.3338851668
1745	0.3338765324
1746	0.3338719184
1747	0.3338582283
1748	0.3338504234
1749	0.3338445311
1750	0.3338381904
1751	0.3338282331
1752	0.3338164402
1753	0.3338109347
1754	0.3338047833
1755	0.3337939055
1756	0.333786303
1757	0.333776612
1758	0.3337618223
1759	0.333749711
1760	0.3337336834
1761	0.3337250822
1762	0.3337172333
1763	0.3337050189
1764	0.3336862046
1765	0.3336814428
1766	0.3336749301
1767	0.3336717319
1768	0.3336711398
1769	0.3336261364
1770	0.3336189532
1771	0.333599219
1772	0.3335926809
1773	0.3335818764
1774	0.3335678548
1775	0.3335512718
1776	0.3335392802
1777	0.3335271512
1778	0.3335169489
1779	0.3335117666
1780	0.3335040822
1781	0.3334858618
1782	0.3334776787
1783	0.3334599833
1784	0.3334477257
1785	0.3334334044
1786	0.3334245694
1787	0.333386521
1788	0.3333774511
1789	0.3333661021
1790	0.3333610945
1791	0.3333458521
1792	0.3333385274
1793	0.3333184665
1794	0.3333058318
1795	0.3332947366
1796	0.3332858691
1797	0.3332777423
1798	0.3332693333
1799	0.3332408992
1800	0.333223491
1801	0.3332100358
1802	0.3331953572
1803	0.3331844056
1804	0.3331760385
1805	0.3331599627
1806	0.3331508845
1807	0.3331391759
1808	0.3331311134
1809	0.3331169153
1810	0.3330965404
1811	0.3330950392
1812	0.3330793856
1813	0.3330692756
1814	0.3330682093
1815	0.333057545
1816	0.3329546976
1817	0.3329380617
1818	0.3329222827
1819	0.3329064884
1820	0.3328631808
1821	0.3328554368
1822	0.3328429652
1823	0.3328373426
1824	0.3328117707
1825	0.332802122
1826	0.3327926378
1827	0.3327844032
1828	0.3327415333
1829	0.3327320574
1830	0.3327241774
1831	0.3327185151
1832	0.3326996485
1833	0.3326920088
1834	0.332688073
1835	0.3326779809
1836	0.3326723024
1837	0.3326678589
1838	0.3326360365
1839	0.3326247766
1840	0.3326144748
1841	0.3325951177
1842	0.3325886465
1843	0.3325730625
1844	0.3325534023
1845	0.3325290484
1846	0.3325183267
1847	0.3325098829
1848	0.3324976692
1849	0.3324850285
1850	0.3324815238
1851	0.3324707285
1852	0.3324618773
1853	0.3324522533
1854	0.3324307034
1855	0.3324274574
1856	0.3324196961
1857	0.3324096695
1858	0.3323865111
1859	0.3323712806
1860	0.3323569091
1861	0.3323451966
1862	0.3323357617
1863	0.3323202803
1864	0.3323085852
1865	0.3323058466
1866	0.332295428
1867	0.3322925646
1868	0.3322817603
1869	0.3322787617
1870	0.3322706341
1871	0.3322659628
1872	0.332249954
1873	0.3322368127
1874	0.3322225395
1875	0.3322154731
1876	0.332204326
1877	0.3321910937
1878	0.3321828003
1879	0.332168219
1880	0.332157611
1881	0.3321471383
1882	0.3321444334
1883	0.3321336881
1884	0.3321171937
1885	0.332101329
1886	0.3320949025
1887	0.3320759743
1888	0.3320445009
1889	0.3320323321
1890	0.3320291719
1891	0.3320148848
1892	0.3320064895
1893	0.3320002438
1894	0.3319878437
1895	0.3319514309
1896	0.3319403046
1897	0.331925059
1898	0.3319136994
1899	0.3318929429
1900	0.3318772164
1901	0.3318682766
1902	0.3318594089
1903	0.3318476931
1904	0.3318404979
1905	0.3318245855
1906	0.3318073555
1907	0.3317959963
1908	0.331777735
1909	0.3317695035
1910	0.3317618389
1911	0.3317334995
1912	0.3317170704
1913	0.3317040687
1914	0.3316722414
1915	0.3316496736
1916	0.3316494765
1917	0.3316359268
1918	0.3316340762
1919	0.3316212218
1920	0.3316133358
1921	0.3316048119
1922	0.3315772663
1923	0.3315614812
1924	0.3315546304
1925	0.3315486343
1926	0.3315096196
1927	0.3314992112
1928	0.3314873758
1929	0.3314823155
1930	0.3314415771
1931	0.3314261455
1932	0.3314164606
1933	0.331406335
1934	0.3313949617
1935	0.3313895375
1936	0.3313723783
1937	0.3313578596
1938	0.3313446502
1939	0.3313372851
1940	0.3313152842
1941	0.3312951481
1942	0.3312643777
1943	0.3312478945
1944	0.3312414576
1945	0.3312363778
1946	0.3312302722
1947	0.3312125809
1948	0.3312037453
1949	0.3311968934
1950	0.3311784246
1951	0.3311677384
1952	0.3311560692
1953	0.3311355975
1954	0.3311255262
1955	0.3311097492
1956	0.331100954
1957	0.33109268
1958	0.3310727413
1959	0.3310571508
1960	0.3310468115
1961	0.3310416009
1962	0.3310362551
1963	0.3310237333
1964	0.3310146023
1965	0.3310046558
1966	0.3309919926
1967	0.330991864
1968	0.3309777822
1969	0.3309599219
1970	0.3309530479
1971	0.3309418465
1972	0.3309367337
1973	0.3309228868
1974	0.3309091214
1975	0.33090051
1976	0.3308715084
1977	0.3308651971
1978	0.3308547176
1979	0.3308331699
1980	0.3308265526
1981	0.3308223254
1982	0.3308090481
1983	0.3307955833
1984	0.3307795974
1985	0.3307744168
1986	0.330753069
1987	0.3307459987
1988	0.3307309199
1989	0.3307196697
1990	0.3307047778
1991	0.3306926409
1992	0.3306787184
1993	0.3306608018
1994	0.3306465836
1995	0.3306325661
1996	0.3306258225
1997	0.330618048
1998	0.3306039899
1999	0.3305959919
2000	0.3305743217
2001	0.3305658172
2002	0.3305508538
2003	0.3305447441
2004	0.3305308047
2005	0.3305142709
2006	0.3304994463
2007	0.3304872642
2008	0.3304770617
2009	0.330465508
2010	0.3304543208
2011	0.330440335
2012	0.3304302075
2013	0.3304198167
2014	0.3304078958
2015	0.3303974995
2016	0.3303782444
2017	0.3303611484
2018	0.3303483456
2019	0.3303417115
2020	0.3303396638
2021	0.3303227344
2022	0.3303006943
2023	0.3302892889
2024	0.3302744678
2025	0.3302546777
2026	0.3302442597
2027	0.3302344388
2028	0.3302238206
2029	0.3302150181
2030	0.3302055329
2031	0.3301933102
2032	0.3301813366
2033	0.3301448194
2034	0.3301317625
2035	0.3301202272
2036	0.330077209
2037	0.3300674642
2038	0.3300481112
2039	0.3300258784
2040	0.3300170045
2041	0.3300040328
2042	0.329995447
2043	0.3299740343
2044	0.3299404277
2045	0.3299217483
2046	0.3299154808
2047	0.3299017983
2048	0.329887586
2049	0.3298724141
2050	0.3298658907
2051	0.3298567403
2052	0.3298388091
2053	0.3298167535
2054	0.3298105897
2055	0.3298038882
2056	0.3297865058
2057	0.3297726672
2058	0.3297601034
2059	0.329759822
2060	0.3297518045
2061	0.329745067
2062	0.3297224033
2063	0.3297019544
2064	0.3296947842
2065	0.3296822831
2066	0.3296678934
2067	0.3296537054
2068	0.3296275151
2069	0.3296151685
2070	0.3296041359
2071	0.3295957274
2072	0.3295821837
2073	0.3295711394
2074	0.3295650365
2075	0.3295599224
2076	0.3295474805
2077	0.3295349846
2078	0.3295212279
2079	0.3295102441
2080	0.3294979195
2081	0.3294774601
2082	0.3294675231
2083	0.3294401703
2084	0.3294272695
2085	0.3294208706
2086	0.3294095134
2087	0.3293978244
2088	0.3293886623
2089	0.3293575633
2090	0.3293440604
2091	0.3293307331
2092	0.3293187293
2093	0.3293023713
2094	0.329291112
2095	0.3292744926
2096	0.3292610116
2097	0.3292500771
2098	0.329237277
2099	0.3292144876
2100	0.3291992333
2101	0.3291830008
2102	0.3291697116
2103	0.3291651558
2104	0.3291603926
2105	0.3291321151
2106	0.3291195578
2107	0.329097554
2108	0.3290904958
2109	0.3290763902
2110	0.3290538363
2111	0.329044731
2112	0.3290362216
2113	0.3290228178
2114	0.3290150233
2115	0.3289962652
2116	0.3289881276
2117	0.3289786431
2118	0.3289590239
2119	0.3289471726
2120	0.3289389131
2121	0.3289319912
2122	0.328919006
2123	0.3289065037
2124	0.3288934825
2125	0.3288738024
2126	0.3288515882
2127	0.3288413918
2128	0.3288270886
2129	0.3288206215
2130	0.3288155906
2131	0.3287983667
2132	0.3287865044
2133	0.3287704993
2134	0.3287584399
2135	0.3287509633
2136	0.3286881742
2137	0.3286712152
2138	0.3286276424
2139	0.3286143377
2140	0.3285960519
2141	0.328592356
2142	0.3285811819
2143	0.3285677197
2144	0.3285522803
2145	0.3285330123
2146	0.3285197563
2147	0.3285109603
2148	0.3284904834
2149	0.328474046
2150	0.3284658658
2151	0.3284521602
2152	0.3284339308
2153	0.3284209712
2154	0.3284112003
2155	0.3283988934
2156	0.328387012
2157	0.3283783523
2158	0.3283769948
2159	0.3283597201
2160	0.3283490682
2161	0.3283458231
2162	0.3283295592
2163	0.3283197092
2164	0.3283081929
2165	0.3282989948
2166	0.3282944853
2167	0.328284384
2168	0.3282671968
2169	0.3282544954
2170	0.328240788
2171	0.3282319526
2172	0.3282210569
2173	0.3282208166
2174	0.3282121707
2175	0.3281962525
2176	0.3281783841
2177	0.3281695371
2178	0.3281584805
2179	0.3281466453
2180	0.3281355573
2181	0.3281264846
2182	0.3281104606
2183	0.328100283
2184	0.3280982941
2185	0.3280788833
2186	0.3280681558
2187	0.3280575505
2188	0.3280511694
2189	0.3280416641
2190	0.3280398785
2191	0.3280226934
2192	0.3280137021
2193	0.3280092432
2194	0.3279932736
2195	0.3279842544
2196	0.3279583147
2197	0.3279416127
2198	0.3279291028
2199	0.3279163762
2200	0.3279034557
2201	0.3278939679
2202	0.3278882693
2203	0.3278778156
2204	0.3278651134
2205	0.3278498427
2206	0.3278387214
2207	0.3278262111
2208	0.3278061235
2209	0.3277976617
2210	0.3277846683
2211	0.3277730039
2212	0.3277587353
2213	0.3276455105
2214	0.3276312234
2215	0.3276180092
2216	0.3276044307
2217	0.3275913575
2218	0.327578466
2219	0.3275530881
2220	0.3275428601
2221	0.3275369231
2222	0.3275268649
2223	0.3275184707
2224	0.3275072351
2225	0.3274869328
2226	0.3274679037
2227	0.3274574229
2228	0.3274449889
2229	0.3274303055
2230	0.3274178284
2231	0.3274022744
2232	0.3273954221
2233	0.3273812498
2234	0.3273542415
2235	0.3273392426
2236	0.32732572
2237	0.3273168574
2238	0.3273047259
2239	0.3273013549
2240	0.3272912671
2241	0.3272784359
2242	0.3272739338
2243	0.3272648168
2244	0.327254861
2245	0.3272420679
2246	0.327233275
2247	0.3272276106
2248	0.3272133136
2249	0.3271973431
2250	0.3271902487
2251	0.3271833132
2252	0.3271754655
2253	0.3271715014
2254	0.3271610782
2255	0.3271413166
2256	0.3271218971
2257	0.3271132304
2258	0.3270918712
2259	0.3270837753
2260	0.3270716648
2261	0.3270630214
2262	0.3270503809
2263	0.3270391825
2264	0.3270218135
2265	0.3270176677
2266	0.3270107606
2267	0.3270034876
2268	0.3269966033
2269	0.3269768759
2270	0.3269568653
2271	0.3269549288
2272	0.3269466569
2273	0.3269348319
2274	0.326920804
2275	0.3269137029
2276	0.3269031774
2277	0.3268910572
2278	0.3268779689
2279	0.3268778424
2280	0.3268677079
2281	0.3268550208
2282	0.3268467918
2283	0.3268351343
2284	0.3268186652
2285	0.3268185228
2286	0.3268027121
2287	0.3267928778
2288	0.3267728425
2289	0.3267596044
2290	0.3267415987
2291	0.3267310949
2292	0.326721688
2293	0.3266806275
2294	0.3266686122
2295	0.3266615673
2296	0.3266491568
2297	0.3266385427
2298	0.3266291263
2299	0.3266155073
2300	0.3265991119
2301	0.3265868759
2302	0.3265713554
2303	0.3265574888
2304	0.3265461347
2305	0.3265287882
2306	0.3265161237
2307	0.32649955
2308	0.3264951766
2309	0.3264852265
2310	0.3264461159
2311	0.3264316574
2312	0.3264246302
2313	0.3264209105
2314	0.3264146982
2315	0.3264060306
2316	0.3263884072
2317	0.3263830927
2318	0.3263683041
2319	0.3263509284
2320	0.326346997
2321	0.3263375625
2322	0.3263194667
2323	0.326292623
2324	0.3262842917
2325	0.3262741508
2326	0.3262576528
2327	0.3262453217
2328	0.3262325082
2329	0.3262159638
2330	0.3261996775
2331	0.326184558
2332	0.3261796976
2333	0.3261751853
2334	0.3261687046
2335	0.3261599948
2336	0.3261543488
2337	0.32613989
2338	0.3261201312
2339	0.3261045086
2340	0.3260946499
2341	0.3260791513
2342	0.3260742108
2343	0.3260698473
2344	0.3260635012
2345	0.3260554653
2346	0.3260440838
2347	0.3260173663
2348	0.3260063488
2349	0.3259968775
2350	0.3259876777
2351	0.325975679
2352	0.3259631806
2353	0.3259558001
2354	0.3259475629
2355	0.3259369316
2356	0.325933431
2357	0.3259227339
2358	0.3259124155
2359	0.3258954144
2360	0.3258911777
2361	0.3258818893
2362	0.325862893
2363	0.325853779
2364	0.3258412341
2365	0.3258291094
2366	0.3258152663
2367	0.3258055896
2368	0.3257948879
2369	0.3257834189
2370	0.3257770158
2371	0.3257665591
2372	0.3257565629
2373	0.3257379037
2374	0.3257295266
2375	0.3257195499
2376	0.3257081905
2377	0.3256981591
2378	0.325683291
2379	0.3256762372
2380	0.3256595322
2381	0.325629517
2382	0.3255686007
2383	0.3255303799
2384	0.3255160088
2385	0.3254990178
2386	0.3254782808
2387	0.3254567085
2388	0.3254476426
2389	0.325425872
2390	0.3254132137
2391	0.3254034212
2392	0.3253906959
2393	0.325377013
2394	0.3253682514
2395	0.3253601108
2396	0.3253600071
2397	0.3253509682
2398	0.3253425742
2399	0.3253354072
2400	0.3253186257
2401	0.3253072788
2402	0.3253021156
2403	0.3252880294
2404	0.3252527119
2405	0.3252372054
2406	0.3252222693
2407	0.3251829914
2408	0.3251668771
2409	0.3251584285
2410	0.3251493243
2411	0.3251400928
2412	0.3251262277
2413	0.3250969252
2414	0.3249866994
2415	0.3249792963
2416	0.3249710869
2417	0.3249545699
2418	0.3249446005
2419	0.3249260401
2420	0.3249107643
2421	0.3248923593
2422	0.3248859454
2423	0.3248658254
2424	0.3248604004
2425	0.3248367982
2426	0.3248302738
2427	0.3248081999
2428	0.3247952671
2429	0.3247840965
2430	0.3247683113
2431	0.3247645246
2432	0.324755323
2433	0.3247460799
2434	0.3247296891
2435	0.3247145102
2436	0.3247027144
2437	0.3246769013
2438	0.3246655456
2439	0.3246538162
2440	0.3246252925
2441	0.3246150323
2442	0.3246064806
2443	0.3245870391
2444	0.3245764636
2445	0.3245657668
2446	0.3245584651
2447	0.3245500099
2448	0.3245382468
2449	0.3245268826
2450	0.3245130751
2451	0.3244997696
2452	0.3244694342
2453	0.3244613508
2454	0.3244536558
2455	0.3244375473
2456	0.3244280724
2457	0.3244164038
2458	0.3244032309
2459	0.3243858698
2460	0.3243665605
2461	0.3243523036
2462	0.3243408807
2463	0.3243287108
2464	0.3243151816
2465	0.3243044646
2466	0.324295205
2467	0.3242764909
2468	0.3242602524
2469	0.3242480973
2470	0.3242358766
2471	0.324227046
2472	0.3242120383
2473	0.3241919486
2474	0.3241767168
2475	0.3241679519
2476	0.3241568147
2477	0.3241512102
2478	0.3241407364
2479	0.3241326356
2480	0.3241129105
2481	0.3241068898
2482	0.3240921545
2483	0.3240791688
2484	0.3240662891
2485	0.3240608067
2486	0.324047307
2487	0.3240409753
2488	0.3240327321
2489	0.3240203499
2490	0.3239973401
2491	0.3239811267
2492	0.3239718972
2493	0.323963876
2494	0.3239548592
2495	0.3239429632
2496	0.3239400078
2497	0.3239306944
2498	0.3239204128
2499	0.3239116994
2500	0.3239049885
2501	0.3238895404
2502	0.3238769278
2503	0.3238693741
2504	0.3238615167
2505	0.3238603275
2506	0.3238454004
2507	0.3238350659
2508	0.3238250726
2509	0.3238249015
2510	0.3238216486
2511	0.3238118305
2512	0.3237796702
2513	0.3237689269
2514	0.3237586121
2515	0.323751975
2516	0.3237388301
2517	0.3237295992
2518	0.3237145336
2519	0.3237020944
2520	0.3236911181
2521	0.323679933
2522	0.3236649822
2523	0.3236539424
2524	0.3236385326
2525	0.3236375228
